execution_index,run_id,scene_id,scene_class,snapshot_id,backend,direction_class,direction_source,direction_vector_x,direction_vector_y,direction_vector_z,perturbation_sign,perturbation_magnitude_m,perturbation_vector_x_m,perturbation_vector_y_m,perturbation_vector_z_m,Delta_T,T_star,T_initial
171,CP-R_TEST_01_Q08-W-10MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,-1,0.01,-0.009942631518405451,0.0009365520334831545,0.0005166708602090044,"[[1.0,0.0,0.0,-0.009942631518405451],[0.0,1.0,0.0,0.0009365520334831545],[0.0,0.0,1.0,0.0005166708602090044],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009942631518405451],[0.0,1.0,0.0,0.0009365520334831545],[0.0,0.0,1.0,0.0005166708602090044],[0.0,0.0,0.0,1.0]]"
172,CP-R_TEST_01_Q08-W-10MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,-1,0.01,-0.009942631518405451,0.0009365520334831545,0.0005166708602090044,"[[1.0,0.0,0.0,-0.009942631518405451],[0.0,1.0,0.0,0.0009365520334831545],[0.0,0.0,1.0,0.0005166708602090044],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009942631518405451],[0.0,1.0,0.0,0.0009365520334831545],[0.0,0.0,1.0,0.0005166708602090044],[0.0,0.0,0.0,1.0]]"
173,CP-R_TEST_01_Q08-W-30MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,1,0.03,0.02982789455521635,-0.0028096561004494636,-0.0015500125806270132,"[[1.0,0.0,0.0,0.02982789455521635],[0.0,1.0,0.0,-0.0028096561004494636],[0.0,0.0,1.0,-0.0015500125806270132],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.02982789455521635],[0.0,1.0,0.0,-0.0028096561004494636],[0.0,0.0,1.0,-0.0015500125806270132],[0.0,0.0,0.0,1.0]]"
174,CP-R_TEST_01_Q08-W-30MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,1,0.03,0.02982789455521635,-0.0028096561004494636,-0.0015500125806270132,"[[1.0,0.0,0.0,0.02982789455521635],[0.0,1.0,0.0,-0.0028096561004494636],[0.0,0.0,1.0,-0.0015500125806270132],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.02982789455521635],[0.0,1.0,0.0,-0.0028096561004494636],[0.0,0.0,1.0,-0.0015500125806270132],[0.0,0.0,0.0,1.0]]"
175,CP-R_TEST_01_Q08-W-30MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,-1,0.03,-0.02982789455521635,0.0028096561004494636,0.0015500125806270132,"[[1.0,0.0,0.0,-0.02982789455521635],[0.0,1.0,0.0,0.0028096561004494636],[0.0,0.0,1.0,0.0015500125806270132],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.02982789455521635],[0.0,1.0,0.0,0.0028096561004494636],[0.0,0.0,1.0,0.0015500125806270132],[0.0,0.0,0.0,1.0]]"
176,CP-R_TEST_01_Q08-W-30MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,-1,0.03,-0.02982789455521635,0.0028096561004494636,0.0015500125806270132,"[[1.0,0.0,0.0,-0.02982789455521635],[0.0,1.0,0.0,0.0028096561004494636],[0.0,0.0,1.0,0.0015500125806270132],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.02982789455521635],[0.0,1.0,0.0,0.0028096561004494636],[0.0,0.0,1.0,0.0015500125806270132],[0.0,0.0,0.0,1.0]]"
177,CP-R_TEST_01_Q08-W-50MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,1,0.05,0.049713157592027254,-0.0046827601674157724,-0.002583354301045022,"[[1.0,0.0,0.0,0.049713157592027254],[0.0,1.0,0.0,-0.0046827601674157724],[0.0,0.0,1.0,-0.002583354301045022],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.049713157592027254],[0.0,1.0,0.0,-0.0046827601674157724],[0.0,0.0,1.0,-0.002583354301045022],[0.0,0.0,0.0,1.0]]"
178,CP-R_TEST_01_Q08-W-50MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,1,0.05,0.049713157592027254,-0.0046827601674157724,-0.002583354301045022,"[[1.0,0.0,0.0,0.049713157592027254],[0.0,1.0,0.0,-0.0046827601674157724],[0.0,0.0,1.0,-0.002583354301045022],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.049713157592027254],[0.0,1.0,0.0,-0.0046827601674157724],[0.0,0.0,1.0,-0.002583354301045022],[0.0,0.0,0.0,1.0]]"
179,CP-R_TEST_01_Q08-W-50MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,-1,0.05,-0.049713157592027254,0.0046827601674157724,0.002583354301045022,"[[1.0,0.0,0.0,-0.049713157592027254],[0.0,1.0,0.0,0.0046827601674157724],[0.0,0.0,1.0,0.002583354301045022],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.049713157592027254],[0.0,1.0,0.0,0.0046827601674157724],[0.0,0.0,1.0,0.002583354301045022],[0.0,0.0,0.0,1.0]]"
180,CP-R_TEST_01_Q08-W-50MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,-1,0.05,-0.049713157592027254,0.0046827601674157724,0.002583354301045022,"[[1.0,0.0,0.0,-0.049713157592027254],[0.0,1.0,0.0,0.0046827601674157724],[0.0,0.0,1.0,0.002583354301045022],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.049713157592027254],[0.0,1.0,0.0,0.0046827601674157724],[0.0,0.0,1.0,0.002583354301045022],[0.0,0.0,0.0,1.0]]"
181,CP-R_TEST_01_Q08-S-10MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,1,0.01,0.0009094244924446781,0.00994467439792677,-0.0005257358764261717,"[[1.0,0.0,0.0,0.0009094244924446781],[0.0,1.0,0.0,0.00994467439792677],[0.0,0.0,1.0,-0.0005257358764261717],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0009094244924446781],[0.0,1.0,0.0,0.00994467439792677],[0.0,0.0,1.0,-0.0005257358764261717],[0.0,0.0,0.0,1.0]]"
182,CP-R_TEST_01_Q08-S-10MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,1,0.01,0.0009094244924446781,0.00994467439792677,-0.0005257358764261717,"[[1.0,0.0,0.0,0.0009094244924446781],[0.0,1.0,0.0,0.00994467439792677],[0.0,0.0,1.0,-0.0005257358764261717],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0009094244924446781],[0.0,1.0,0.0,0.00994467439792677],[0.0,0.0,1.0,-0.0005257358764261717],[0.0,0.0,0.0,1.0]]"
183,CP-R_TEST_01_Q08-S-10MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,-1,0.01,-0.0009094244924446781,-0.00994467439792677,0.0005257358764261717,"[[1.0,0.0,0.0,-0.0009094244924446781],[0.0,1.0,0.0,-0.00994467439792677],[0.0,0.0,1.0,0.0005257358764261717],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0009094244924446781],[0.0,1.0,0.0,-0.00994467439792677],[0.0,0.0,1.0,0.0005257358764261717],[0.0,0.0,0.0,1.0]]"
184,CP-R_TEST_01_Q08-S-10MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,-1,0.01,-0.0009094244924446781,-0.00994467439792677,0.0005257358764261717,"[[1.0,0.0,0.0,-0.0009094244924446781],[0.0,1.0,0.0,-0.00994467439792677],[0.0,0.0,1.0,0.0005257358764261717],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0009094244924446781],[0.0,1.0,0.0,-0.00994467439792677],[0.0,0.0,1.0,0.0005257358764261717],[0.0,0.0,0.0,1.0]]"
185,CP-R_TEST_01_Q08-S-30MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,1,0.03,0.002728273477334034,0.029834023193780305,-0.001577207629278515,"[[1.0,0.0,0.0,0.002728273477334034],[0.0,1.0,0.0,0.029834023193780305],[0.0,0.0,1.0,-0.001577207629278515],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.002728273477334034],[0.0,1.0,0.0,0.029834023193780305],[0.0,0.0,1.0,-0.001577207629278515],[0.0,0.0,0.0,1.0]]"
186,CP-R_TEST_01_Q08-S-30MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,1,0.03,0.002728273477334034,0.029834023193780305,-0.001577207629278515,"[[1.0,0.0,0.0,0.002728273477334034],[0.0,1.0,0.0,0.029834023193780305],[0.0,0.0,1.0,-0.001577207629278515],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.002728273477334034],[0.0,1.0,0.0,0.029834023193780305],[0.0,0.0,1.0,-0.001577207629278515],[0.0,0.0,0.0,1.0]]"
187,CP-R_TEST_01_Q08-S-30MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,-1,0.03,-0.002728273477334034,-0.029834023193780305,0.001577207629278515,"[[1.0,0.0,0.0,-0.002728273477334034],[0.0,1.0,0.0,-0.029834023193780305],[0.0,0.0,1.0,0.001577207629278515],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.002728273477334034],[0.0,1.0,0.0,-0.029834023193780305],[0.0,0.0,1.0,0.001577207629278515],[0.0,0.0,0.0,1.0]]"
188,CP-R_TEST_01_Q08-S-30MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,-1,0.03,-0.002728273477334034,-0.029834023193780305,0.001577207629278515,"[[1.0,0.0,0.0,-0.002728273477334034],[0.0,1.0,0.0,-0.029834023193780305],[0.0,0.0,1.0,0.001577207629278515],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.002728273477334034],[0.0,1.0,0.0,-0.029834023193780305],[0.0,0.0,1.0,0.001577207629278515],[0.0,0.0,0.0,1.0]]"
189,CP-R_TEST_01_Q08-S-50MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,1,0.05,0.0045471224622233904,0.04972337198963385,-0.0026286793821308587,"[[1.0,0.0,0.0,0.0045471224622233904],[0.0,1.0,0.0,0.04972337198963385],[0.0,0.0,1.0,-0.0026286793821308587],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0045471224622233904],[0.0,1.0,0.0,0.04972337198963385],[0.0,0.0,1.0,-0.0026286793821308587],[0.0,0.0,0.0,1.0]]"
190,CP-R_TEST_01_Q08-S-50MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,1,0.05,0.0045471224622233904,0.04972337198963385,-0.0026286793821308587,"[[1.0,0.0,0.0,0.0045471224622233904],[0.0,1.0,0.0,0.04972337198963385],[0.0,0.0,1.0,-0.0026286793821308587],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0045471224622233904],[0.0,1.0,0.0,0.04972337198963385],[0.0,0.0,1.0,-0.0026286793821308587],[0.0,0.0,0.0,1.0]]"
191,CP-R_TEST_01_Q08-S-50MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q08,open3d,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,-1,0.05,-0.0045471224622233904,-0.04972337198963385,0.0026286793821308587,"[[1.0,0.0,0.0,-0.0045471224622233904],[0.0,1.0,0.0,-0.04972337198963385],[0.0,0.0,1.0,0.0026286793821308587],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0045471224622233904],[0.0,1.0,0.0,-0.04972337198963385],[0.0,0.0,1.0,0.0026286793821308587],[0.0,0.0,0.0,1.0]]"
192,CP-R_TEST_01_Q08-S-50MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q08,pcl,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,-1,0.05,-0.0045471224622233904,-0.04972337198963385,0.0026286793821308587,"[[1.0,0.0,0.0,-0.0045471224622233904],[0.0,1.0,0.0,-0.04972337198963385],[0.0,0.0,1.0,0.0026286793821308587],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0045471224622233904],[0.0,1.0,0.0,-0.04972337198963385],[0.0,0.0,1.0,0.0026286793821308587],[0.0,0.0,0.0,1.0]]"
193,CP-R_TEST_01_Q09-W-10MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q09,open3d,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,1,0.01,0.00993658496862849,-0.0010509115100807804,-0.00039983016295185714,"[[1.0,0.0,0.0,0.00993658496862849],[0.0,1.0,0.0,-0.0010509115100807804],[0.0,0.0,1.0,-0.00039983016295185714],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.00993658496862849],[0.0,1.0,0.0,-0.0010509115100807804],[0.0,0.0,1.0,-0.00039983016295185714],[0.0,0.0,0.0,1.0]]"
194,CP-R_TEST_01_Q09-W-10MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q09,pcl,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,1,0.01,0.00993658496862849,-0.0010509115100807804,-0.00039983016295185714,"[[1.0,0.0,0.0,0.00993658496862849],[0.0,1.0,0.0,-0.0010509115100807804],[0.0,0.0,1.0,-0.00039983016295185714],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.00993658496862849],[0.0,1.0,0.0,-0.0010509115100807804],[0.0,0.0,1.0,-0.00039983016295185714],[0.0,0.0,0.0,1.0]]"
195,CP-R_TEST_01_Q09-W-10MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q09,open3d,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,-1,0.01,-0.00993658496862849,0.0010509115100807804,0.00039983016295185714,"[[1.0,0.0,0.0,-0.00993658496862849],[0.0,1.0,0.0,0.0010509115100807804],[0.0,0.0,1.0,0.00039983016295185714],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.00993658496862849],[0.0,1.0,0.0,0.0010509115100807804],[0.0,0.0,1.0,0.00039983016295185714],[0.0,0.0,0.0,1.0]]"
196,CP-R_TEST_01_Q09-W-10MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q09,pcl,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,-1,0.01,-0.00993658496862849,0.0010509115100807804,0.00039983016295185714,"[[1.0,0.0,0.0,-0.00993658496862849],[0.0,1.0,0.0,0.0010509115100807804],[0.0,0.0,1.0,0.00039983016295185714],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.00993658496862849],[0.0,1.0,0.0,0.0010509115100807804],[0.0,0.0,1.0,0.00039983016295185714],[0.0,0.0,0.0,1.0]]"
197,CP-R_TEST_01_Q09-W-30MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q09,open3d,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,1,0.03,0.029809754905885465,-0.0031527345302423413,-0.0011994904888555714,"[[1.0,0.0,0.0,0.029809754905885465],[0.0,1.0,0.0,-0.0031527345302423413],[0.0,0.0,1.0,-0.0011994904888555714],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.029809754905885465],[0.0,1.0,0.0,-0.0031527345302423413],[0.0,0.0,1.0,-0.0011994904888555714],[0.0,0.0,0.0,1.0]]"
198,CP-R_TEST_01_Q09-W-30MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q09,pcl,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,1,0.03,0.029809754905885465,-0.0031527345302423413,-0.0011994904888555714,"[[1.0,0.0,0.0,0.029809754905885465],[0.0,1.0,0.0,-0.0031527345302423413],[0.0,0.0,1.0,-0.0011994904888555714],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.029809754905885465],[0.0,1.0,0.0,-0.0031527345302423413],[0.0,0.0,1.0,-0.0011994904888555714],[0.0,0.0,0.0,1.0]]"
199,CP-R_TEST_01_Q09-W-30MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q09,open3d,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,-1,0.03,-0.029809754905885465,0.0031527345302423413,0.0011994904888555714,"[[1.0,0.0,0.0,-0.029809754905885465],[0.0,1.0,0.0,0.0031527345302423413],[0.0,0.0,1.0,0.0011994904888555714],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.029809754905885465],[0.0,1.0,0.0,0.0031527345302423413],[0.0,0.0,1.0,0.0011994904888555714],[0.0,0.0,0.0,1.0]]"
200,CP-R_TEST_01_Q09-W-30MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q09,pcl,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,-1,0.03,-0.029809754905885465,0.0031527345302423413,0.0011994904888555714,"[[1.0,0.0,0.0,-0.029809754905885465],[0.0,1.0,0.0,0.0031527345302423413],[0.0,0.0,1.0,0.0011994904888555714],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.029809754905885465],[0.0,1.0,0.0,0.0031527345302423413],[0.0,0.0,1.0,0.0011994904888555714],[0.0,0.0,0.0,1.0]]"
201,CP-R_TEST_01_Q09-W-50MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q09,open3d,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,1,0.05,0.04968292484314245,-0.005254557550403903,-0.0019991508147592855,"[[1.0,0.0,0.0,0.04968292484314245],[0.0,1.0,0.0,-0.005254557550403903],[0.0,0.0,1.0,-0.0019991508147592855],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.04968292484314245],[0.0,1.0,0.0,-0.005254557550403903],[0.0,0.0,1.0,-0.0019991508147592855],[0.0,0.0,0.0,1.0]]"
202,CP-R_TEST_01_Q09-W-50MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q09,pcl,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,1,0.05,0.04968292484314245,-0.005254557550403903,-0.0019991508147592855,"[[1.0,0.0,0.0,0.04968292484314245],[0.0,1.0,0.0,-0.005254557550403903],[0.0,0.0,1.0,-0.0019991508147592855],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.04968292484314245],[0.0,1.0,0.0,-0.005254557550403903],[0.0,0.0,1.0,-0.0019991508147592855],[0.0,0.0,0.0,1.0]]"
203,CP-R_TEST_01_Q09-W-50MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q09,open3d,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,-1,0.05,-0.04968292484314245,0.005254557550403903,0.0019991508147592855,"[[1.0,0.0,0.0,-0.04968292484314245],[0.0,1.0,0.0,0.005254557550403903],[0.0,0.0,1.0,0.0019991508147592855],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.04968292484314245],[0.0,1.0,0.0,0.005254557550403903],[0.0,0.0,1.0,0.0019991508147592855],[0.0,0.0,0.0,1.0]]"
204,CP-R_TEST_01_Q09-W-50MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q09,pcl,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,-1,0.05,-0.04968292484314245,0.005254557550403903,0.0019991508147592855,"[[1.0,0.0,0.0,-0.04968292484314245],[0.0,1.0,0.0,0.005254557550403903],[0.0,0.0,1.0,0.0019991508147592855],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.04968292484314245],[0.0,1.0,0.0,0.005254557550403903],[0.0,0.0,1.0,0.0019991508147592855],[0.0,0.0,0.0,1.0]]"
205,CP-R_TEST_01_Q09-S-10MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q09,open3d,strong,lambda_max,0.10385445695068313,0.9940824488703562,-0.03184865176729181,1,0.01,0.0010385445695068314,0.009940824488703563,-0.0003184865176729182,"[[1.0,0.0,0.0,0.0010385445695068314],[0.0,1.0,0.0,0.009940824488703563],[0.0,0.0,1.0,-0.0003184865176729182],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0010385445695068314],[0.0,1.0,0.0,0.009940824488703563],[0.0,0.0,1.0,-0.0003184865176729182],[0.0,0.0,0.0,1.0]]"
206,CP-R_TEST_01_Q09-S-10MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q09,pcl,strong,lambda_max,0.10385445695068313,0.9940824488703562,-0.03184865176729181,1,0.01,0.0010385445695068314,0.009940824488703563,-0.0003184865176729182,"[[1.0,0.0,0.0,0.0010385445695068314],[0.0,1.0,0.0,0.009940824488703563],[0.0,0.0,1.0,-0.0003184865176729182],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0010385445695068314],[0.0,1.0,0.0,0.009940824488703563],[0.0,0.0,1.0,-0.0003184865176729182],[0.0,0.0,0.0,1.0]]"
